Inativo,Emp.,Dt.DAV,Nro.DAV,Item,Produto,Modelo,Qtd.,Vl.Total,Grupo,Detalhe
,42,2020-10-31,420002293,2,362221,LENTE CR LED BLUE PRONTA,1,88.89,,
,42,2020-10-31,420002293,1,362221,LENTE CR LED BLUE PRONTA,1,88.89,,
,42,2020-10-31,420002293,3,367089,ARM REC BELLATIS LQ93337 C2,1,222.22,,
,42,2020-10-31,420002292,1,362221,LENTE CR LED BLUE PRONTA,1,97.14,,
,42,2020-10-31,420002292,3,366542,URBAN REC 8067 C4,1,145.71,,
,42,2020-10-31,420002292,2,362221,LENTE CR LED BLUE PRONTA,1,97.14,,
,42,2020-10-31,420002291,1,367629,URBAN REC YY88030 C3,1,100.0,,
X,42,2020-10-31,420002290,4,368566,BELLATIS SOL LL5055 C4,1,99.99,,
,42,2020-10-31,420002290,5,368566,BELLATIS SOL LL5055 C4,1,50.0,,
,42,2020-10-31,420002289,3,361232,LENTE ARGOS SENSITY C.EXTRA,1,1028.74,,
,42,2020-10-31,420002289,2,361232,LENTE ARGOS SENSITY C.EXTRA,1,1028.75,,
,42,2020-10-31,420002289,1,369233,URBAN REC HS145 C11,1,92.5,,
,42,2020-10-31,420002288,2,364900,"LENTE CR BLUE CUT CIL ACIMA DE 2,00",1,94.0,,
,42,2020-10-31,420002288,1,362221,LENTE CR LED BLUE PRONTA,1,62.67,,
,42,2020-10-31,420002288,3,367229,ARM REC BELLA CHET015 C5,1,156.67,,
,42,2020-10-31,420002288,4,366091,SOL FL 3447 C3,1,156.66,,
,42,2020-10-31,420002287,1,363873,LENTE VISION PRIME DS CR ANTREFLEXO,1,221.83,,
,42,2020-10-31,420002287,2,363873,LENTE VISION PRIME DS CR ANTREFLEXO,1,221.84,,
,42,2020-10-31,420002287,5,363873,LENTE VISION PRIME DS CR ANTREFLEXO,1,221.84,,
,42,2020-10-31,420002287,3,365199,BELLATIS REC YF1001 C3,1,42.65,,
,42,2020-10-31,420002287,4,363873,LENTE VISION PRIME DS CR ANTREFLEXO,1,221.84,,
,42,2020-10-31,420002286,4,30058,LENTE POLI 1.59 AR PRONTA - IN,1,108.26,,
,42,2020-10-31,420002286,3,30058,LENTE POLI 1.59 AR PRONTA - IN,1,108.26,,
,42,2020-10-31,420002286,1,369313,BELLATIS REC 8826 C1,1,217.39,,
,42,2020-10-31,420002286,2,368453,ARM SOL FL CHTY018 C2,1,86.09,,
,42,2020-10-31,420002285,4,362221,LENTE CR LED BLUE PRONTA,1,87.5,,
,42,2020-10-31,420002285,1,362221,LENTE CR LED BLUE PRONTA,1,87.5,,
,42,2020-10-31,420002285,2,362221,LENTE CR LED BLUE PRONTA,1,87.5,,
,42,2020-10-31,420002285,3,362221,LENTE CR LED BLUE PRONTA,1,87.5,,
,42,2020-10-29,420002284,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,175.0,,
,42,2020-10-29,420002284,1,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,175.0,,
,42,2020-10-29,420002283,1,368606,SOL FL 18150 COL.4,1,139.0,,
,42,2020-10-28,420002282,2,363874,LENTE VISION PRIME DS PHOTO ANTREFLEXO,1,399.5,,
,42,2020-10-28,420002282,1,363874,LENTE VISION PRIME DS PHOTO ANTREFLEXO,1,399.5,,
X,42,2020-10-28,420002281,1,368600,KIDS SOL UV400 PRETO DEGRADÊ,1,139.99,,
,42,2020-10-28,420002281,2,368600,KIDS SOL UV400 PRETO DEGRADÊ,1,90.0,,
,42,2020-10-28,420002280,3,367872,SABRINA SATO SS515 C2,1,491.92,,
,42,2020-10-28,420002280,1,363871,LENTE VISION PRIME DS CR INC,1,119.04,,
,42,2020-10-28,420002280,2,363871,LENTE VISION PRIME DS CR INC,1,119.04,,
,42,2020-10-28,420002279,3,361377,RUN REC L-026 C5,1,215.67,,
,42,2020-10-28,420002279,2,40110,LENTE AIRWEAR INCOLOR SURF CRIZAL PREVEN - IN,1,559.61,,
,42,2020-10-28,420002279,5,40110,LENTE AIRWEAR INCOLOR SURF CRIZAL PREVEN - IN,1,559.61,,
,42,2020-10-28,420002279,8,60070,LENTE CR INC SURFAÇADA - COLORAÇÃO,1,70.09,,
,42,2020-10-28,420002279,4,40110,LENTE AIRWEAR INCOLOR SURF CRIZAL PREVEN - IN,1,559.61,,
,42,2020-10-28,420002279,6,367102,ARM REC BELLA TR7295 C126,1,179.72,,
,42,2020-10-28,420002279,1,40110,LENTE AIRWEAR INCOLOR SURF CRIZAL PREVEN - IN,1,559.6,,
,42,2020-10-28,420002279,7,60070,LENTE CR INC SURFAÇADA - COLORAÇÃO,1,70.09,,
,42,2020-10-27,420002278,3,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,116.0,,
,42,2020-10-27,420002278,2,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,116.0,,
,42,2020-10-27,420002278,1,365227,FL REC 0616 C1,1,58.0,,
,42,2020-10-27,420002277,2,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,55.53,,
,42,2020-10-27,420002277,3,367659,BELLATIS REC SK6001 C1,1,138.84,,
,42,2020-10-27,420002277,1,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,55.53,,
,42,2020-10-27,420002276,1,367693,ARM REC RUN GX409 C2,1,242.52,,
,42,2020-10-27,420002276,3,30050,LENTE CR INCOLOR PRONTA - IN,1,48.51,,
,42,2020-10-27,420002276,4,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,203.73,,
,42,2020-10-27,420002276,2,30050,LENTE CR INCOLOR PRONTA - IN,1,48.51,,
,42,2020-10-27,420002276,5,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,203.73,,
,42,2020-10-26,420002275,2,366514,BELLATIS REC MJ3287 C2,1,150.0,,
X,42,2020-10-26,420002275,1,366514,BELLATIS REC MJ3287 C2,1,299.99,,
,42,2020-10-26,420002274,2,365176,LENTE TOTALL LUX BASIC CR FOTO,1,186.08,,
,42,2020-10-26,420002274,3,366483,FL REC MJ2286 C1,1,227.84,,
,42,2020-10-26,420002274,1,365176,LENTE TOTALL LUX BASIC CR FOTO,1,186.08,,
,42,2020-10-26,420002273,1,30050,LENTE CR INCOLOR PRONTA - IN,1,25.0,,
,42,2020-10-26,420002273,3,367562,BELLATIS REC MB3513 C2,1,149.0,,
,42,2020-10-26,420002273,2,30050,LENTE CR INCOLOR PRONTA - IN,1,25.0,,
,42,2020-10-26,420002272,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,136.09,,
,42,2020-10-26,420002272,1,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,136.09,,
,42,2020-10-26,420002272,3,367989,ARM REC BG1634 08A,1,226.82,,
,42,2020-10-24,420002271,1,367665,BELLATIS REC TW6069 C3,1,125.0,,
,42,2020-10-24,420002271,3,365177,LENTE TOTALL LUX BASIC CR FOTO AR,1,247.5,,
,42,2020-10-24,420002271,2,365177,LENTE TOTALL LUX BASIC CR FOTO AR,1,247.5,,
,42,2020-10-24,420002270,1,363873,LENTE VISION PRIME DS CR ANTREFLEXO,1,229.62,,
,42,2020-10-24,420002270,2,363873,LENTE VISION PRIME DS CR ANTREFLEXO,1,229.61,,
,42,2020-10-24,420002270,3,368580,ARM REC FL 9150 C-3,1,220.77,,
,42,2020-10-24,420002269,1,362221,LENTE CR LED BLUE PRONTA,1,101.07,,
,42,2020-10-24,420002269,2,362221,LENTE CR LED BLUE PRONTA,1,101.07,,
,42,2020-10-24,420002269,4,367242,ARM SOL BELLATIS CHT049 C1,1,120.27,,
,42,2020-10-24,420002269,3,367620,URBAN REC FJ8027 C1,1,151.59,,
,42,2020-10-24,420002268,2,363143,LENTE TOTALL LUX CLEAN 1.50 AR-STYLL,1,385.72,,
,42,2020-10-24,420002268,1,363143,LENTE TOTALL LUX CLEAN 1.50 AR-STYLL,1,385.72,,
,42,2020-10-24,420002268,3,367627,URBAN REC YY88016 C3,1,128.56,,
,42,2020-10-24,420002267,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,54.76,,
,42,2020-10-24,420002267,3,366988,ARM REC FL MJ4110 C1,1,220.48,,
,42,2020-10-24,420002267,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,54.76,,
,42,2020-10-24,420002266,1,363117,LENTE TOTALL LUX BASIC 1.50 INC AR-STYLL,1,300.01,,
,42,2020-10-24,420002266,2,363117,LENTE TOTALL LUX BASIC 1.50 INC AR-STYLL,1,300.0,,
,42,2020-10-24,420002266,3,365227,FL REC 0616 C1,1,49.99,,
,42,2020-10-23,420002265,2,30046,"LENTE POLI AR CIL ACIMA 2,00 - IN",1,105.29,,
,42,2020-10-23,420002265,1,30058,LENTE POLI 1.59 AR PRONTA - IN,1,84.57,,
,42,2020-10-23,420002265,3,367239,ARM REC BELLA YF8013 C2,1,160.14,,
,42,2020-10-23,420002264,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,74.67,,
,42,2020-10-23,420002264,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,74.67,,
,42,2020-10-23,420002264,3,367236,ARM REC BELLA TY5058 C5,1,250.56,,
,42,2020-10-23,420002264,4,362074,SOLAR SOUL P,1,50.1,,
,42,2020-10-23,420002263,1,365177,LENTE TOTALL LUX BASIC CR FOTO AR,1,360.01,,
,42,2020-10-23,420002263,2,365177,LENTE TOTALL LUX BASIC CR FOTO AR,1,360.0,,
,42,2020-10-23,420002263,3,365227,FL REC 0616 C1,1,44.99,,
X,42,2020-10-22,420002262,1,367652,BELLATIS REC TW6069 C1,1,249.99,,
,42,2020-10-22,420002261,2,369011,LENTE TOTALL LUX CLEN CR FOTO AR,1,500.0,,
,42,2020-10-22,420002261,1,369011,LENTE TOTALL LUX CLEN CR FOTO AR,1,500.0,,
,42,2020-10-21,420002260,1,30058,LENTE POLI 1.59 AR PRONTA - IN,1,124.5,,
,42,2020-10-21,420002260,2,30058,LENTE POLI 1.59 AR PRONTA - IN,1,124.5,,
,42,2020-10-20,420002259,2,363873,LENTE VISION PRIME DS CR ANTREFLEXO,1,210.57,,
,42,2020-10-20,420002259,1,363873,LENTE VISION PRIME DS CR ANTREFLEXO,1,210.57,,
,42,2020-10-20,420002258,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,65.0,,
,42,2020-10-20,420002258,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,65.0,,
,42,2020-10-20,420002257,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,59.77,,
,42,2020-10-20,420002257,3,365196,BELLATIS REC J069 C2,1,40.1,,
,42,2020-10-20,420002257,1,30214,LENTE CR AR 1.56 CIL ACIMA DE 200,1,80.22,,
,42,2020-10-20,420002257,4,365238,ARM GOLD PROMO TY5022 C4,1,32.08,,
,42,2020-10-20,420002257,5,363310,LENTE FOTOSSENSIVEL AR PRONTA CIL ATÉ 4.00,1,152.41,,
,42,2020-10-20,420002257,6,30240,LENTE FOTOSSENSIVEL AR PRONTA - CIN,1,79.42,,
,42,2020-10-20,420002256,2,365177,LENTE TOTALL LUX BASIC CR FOTO AR,1,385.46,,
,42,2020-10-20,420002256,3,366948,BELLATIS REC MP3937 C3,1,289.08,,
,42,2020-10-20,420002256,1,365177,LENTE TOTALL LUX BASIC CR FOTO AR,1,385.46,,
,42,2020-10-19,420002255,1,369011,LENTE TOTALL LUX CLEN CR FOTO AR,1,277.5,,
,42,2020-10-19,420002255,3,366686,BELLATIS REC BA564 C5,1,115.0,,
,42,2020-10-19,420002255,2,369011,LENTE TOTALL LUX CLEN CR FOTO AR,1,277.5,,
,42,2020-10-19,420002254,1,365177,LENTE TOTALL LUX BASIC CR FOTO AR,1,295.0,,
,42,2020-10-19,420002254,2,365177,LENTE TOTALL LUX BASIC CR FOTO AR,1,295.0,,
,42,2020-10-19,420002253,2,40004,LENTE MULTIFOCAL CR FOTO ANT-REFLEXO - FT,1,300.12,,
,42,2020-10-19,420002253,3,367858,SABRINA SATO SS532 C1,1,389.76,,
,42,2020-10-19,420002253,1,40004,LENTE MULTIFOCAL CR FOTO ANT-REFLEXO - FT,1,300.12,,
,42,2020-10-19,420002252,7,363125,LENTE TOTALL LUX BASIC 1.50 TRANS AR-STYLL,1,555.28,,
,42,2020-10-19,420002252,2,40004,LENTE MULTIFOCAL CR FOTO ANT-REFLEXO - FT,1,305.4,,
X,42,2020-10-19,420002252,4,363125,LENTE TOTALL LUX BASIC 1.50 TRANS AR-STYLL,1,555.29,,
,42,2020-10-19,420002252,6,363125,LENTE TOTALL LUX BASIC 1.50 TRANS AR-STYLL,1,555.29,,
,42,2020-10-19,420002252,1,40004,LENTE MULTIFOCAL CR FOTO ANT-REFLEXO - FT,1,305.4,,
,42,2020-10-19,420002252,3,367636,BERYL REC MJ4006T C2,1,277.63,,
X,42,2020-10-19,420002252,5,363125,LENTE TOTALL LUX BASIC 1.50 TRANS AR-STYLL,1,555.28,,
,42,2020-10-19,420002251,2,9,LENTE ESPACE ORMA CR ANTIREFLEXO - IN,1,186.34,,
,42,2020-10-19,420002251,1,9,LENTE ESPACE ORMA CR ANTIREFLEXO - IN,1,186.34,,
,42,2020-10-17,420002250,1,362221,LENTE CR LED BLUE PRONTA,1,84.34,,
,42,2020-10-17,420002250,3,367574,BELLATIS REC DTS4004 C4,1,251.32,,
,42,2020-10-17,420002250,2,362221,LENTE CR LED BLUE PRONTA,1,84.34,,
,42,2020-10-17,420002249,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,55.78,,
,42,2020-10-17,420002249,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,55.79,,
,42,2020-10-17,420002249,3,365227,FL REC 0616 C1,1,37.43,,
,42,2020-10-17,420002248,2,365177,LENTE TOTALL LUX BASIC CR FOTO AR,1,332.34,,
,42,2020-10-17,420002248,4,360569,LENTE MULTIFOCAL CR 1.67 FOTOSSENSIVEL PRO HD AR,1,814.22,,
,42,2020-10-17,420002248,5,360569,LENTE MULTIFOCAL CR 1.67 FOTOSSENSIVEL PRO HD AR,1,814.23,,
,42,2020-10-17,420002248,1,365177,LENTE TOTALL LUX BASIC CR FOTO AR,1,332.34,,
,42,2020-10-17,420002248,3,368314,BELLATIS REC MJ3735 C1,1,248.42,,
,42,2020-10-17,420002248,6,362988,BELLATIS REC 7F133 C1,1,248.42,,
,42,2020-10-17,420002248,7,364801,CAMISA THE COLLOR RUN (OL),1,0.01,,
