Inativo,Emp.,Dt.DAV,Nro.DAV,Item,Produto,Modelo,Qtd.,Vl.Total,Grupo,Detalhe
,48,2021-11-30,480001567,4,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 ATE -4,00 PRONT",1,197.92,,
,48,2021-11-30,480001567,5,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 ATE -4,00 PRONT",1,197.92,,
,48,2021-11-30,480001567,2,30046,"LENTE POLI AR CIL ACIMA 2,00 ATÉ -4,00",1,153.39,,
,48,2021-11-30,480001567,1,30046,"LENTE POLI AR CIL ACIMA 2,00 ATÉ -4,00",1,153.39,,
,48,2021-11-30,480001567,3,372142,BELLATIS REC SD9006 C5,1,247.38,,
,48,2021-11-29,480001566,3,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,50.0,,
,48,2021-11-29,480001566,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,50.0,,
,48,2021-11-29,480001566,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,50.0,,
,48,2021-11-29,480001566,4,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,50.0,,
,48,2021-11-27,480001565,1,362074,SOLAR SOUL,1,100.0,,
,48,2021-11-27,480001564,2,368995,LENTE POLY AR BLUE UV PRONTA,1,192.66,,
,48,2021-11-27,480001564,3,376688,URBAN REC 2803 C11,1,114.67,,
,48,2021-11-27,480001564,1,368995,LENTE POLY AR BLUE UV PRONTA,1,192.67,,
,48,2021-11-27,480001563,1,366190,LENTE CR INCOLOR FOSCA,1,25.69,,
,48,2021-11-27,480001563,2,362074,SOLAR SOUL,1,64.21,,
,48,2021-11-27,480001562,1,367569,BELLATIS REC MB3493 C4,1,170.0,,
,48,2021-11-27,480001561,2,366190,LENTE CR INCOLOR FOSCA,1,43.77,,
,48,2021-11-27,480001561,4,52323,LENTE CR 1.49 AR ESPECIAL - IN,1,81.52,,
,48,2021-11-27,480001561,1,372062,URBAN REC FL138 C6,1,109.42,,
,48,2021-11-27,480001561,3,366190,LENTE CR INCOLOR FOSCA,1,43.77,,
,48,2021-11-27,480001561,5,52323,LENTE CR 1.49 AR ESPECIAL - IN,1,81.52,,
,48,2021-11-27,480001560,3,376645,FL REC Z20152P AZUL/ROSE,1,149.99,,
,48,2021-11-27,480001560,2,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,125.0,,
,48,2021-11-27,480001560,1,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,125.01,,
,48,2021-11-27,480001559,3,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,118.18,,
