Inativo,Emp.,Dt.DAV,Nro.DAV,Item,Produto,Modelo,Qtd.,Vl.Total,Grupo,Detalhe
,42,2020-11-30,420002415,2,10448,SOLDA COMUM,1,29.99,,
X,42,2020-11-30,420002415,1,10448,SOLDA COMUM,1,49.99,,
,42,2020-11-30,420002414,3,366473,FL REC MT2294 C1,1,248.82,,
,42,2020-11-30,420002414,2,30297,LENTE CR 1.74 AR PRONTA - IN,1,580.59,,
,42,2020-11-30,420002414,1,30297,LENTE CR 1.74 AR PRONTA - IN,1,580.59,,
,42,2020-11-30,420002413,2,362221,LENTE CR LED BLUE PRONTA,1,112.28,,
,42,2020-11-30,420002413,1,362221,LENTE CR LED BLUE PRONTA,1,112.28,,
,42,2020-11-30,420002413,3,369957,ARM REC RUN 5962 C2,1,225.44,,
,42,2020-11-30,420002412,1,363874,LENTE VISION PRIME DS PHOTO ANTREFLEXO,1,319.98,,
,42,2020-11-30,420002412,2,363874,LENTE VISION PRIME DS PHOTO ANTREFLEXO,1,319.98,,
,42,2020-11-30,420002412,3,366591,BELLATIS REC TR19508 C4,1,199.98,,
,42,2020-11-30,420002411,1,358841,OL REC MMJB1670P C1,1,49.99,,
,42,2020-11-30,420002410,1,370116,SPEEDO REC SP60791L A03,1,390.0,,
,42,2020-11-30,420002409,2,363871,LENTE VISION PRIME DS CR INC,1,71.32,,
,42,2020-11-30,420002409,3,369949,FL REC 1166 CINZA,1,127.36,,
,42,2020-11-30,420002409,1,363871,LENTE VISION PRIME DS CR INC,1,71.32,,
X,42,2020-11-30,420002408,2,363871,LENTE VISION PRIME DS CR INC,1,120.99,,
X,42,2020-11-30,420002408,1,369997,ARM REC BELLATIS FY137 TRANSP,1,249.99,,
X,42,2020-11-30,420002408,3,363871,LENTE VISION PRIME DS CR INC,1,120.99,,
,42,2020-11-30,420002407,1,368995,LENTE POLY BLUE UV PRONTA,1,127.91,,
,42,2020-11-30,420002407,2,368995,LENTE POLY BLUE UV PRONTA,1,127.9,,
,42,2020-11-30,420002407,3,365022,URBAN REC YY88006 C1,1,114.19,,
,42,2020-11-30,420002406,2,2,LENTE CR INC SURFAÇADA ANTIREFLEXO - IN,1,175.0,,
,42,2020-11-30,420002406,1,364801,CAMISA THE COLLOR RUN (OL),1,0.01,,
,42,2020-11-30,420002406,3,2,LENTE CR INC SURFAÇADA ANTIREFLEXO - IN,1,175.0,,
,42,2020-11-28,420002405,2,368995,LENTE POLY BLUE UV PRONTA,1,168.0,,
,42,2020-11-28,420002405,3,369321,BELLATIS REC 210 C3,1,263.57,,
,42,2020-11-28,420002405,1,368995,LENTE POLY BLUE UV PRONTA,1,168.0,,
,42,2020-11-27,420002404,2,363117,LENTE TOTALL LUX BASIC 1.50 INC AR-STYLL,1,268.11,,
,42,2020-11-27,420002404,1,363117,LENTE TOTALL LUX BASIC 1.50 INC AR-STYLL,1,268.11,,
,42,2020-11-27,420002404,3,364800,BERYL REC HRS8580 C2,1,312.78,,
,42,2020-11-27,420002403,2,363871,LENTE VISION PRIME DS CR INC,1,92.55,,
,42,2020-11-27,420002403,4,369206,LENTE POLI FOTO AR PRONTA,1,191.23,,
,42,2020-11-27,420002403,6,369976,ARM REC RUN CO8015 COL 1,1,191.22,,
,42,2020-11-27,420002403,1,363871,LENTE VISION PRIME DS CR INC,1,92.55,,
,42,2020-11-27,420002403,5,369206,LENTE POLI FOTO AR PRONTA,1,191.23,,
,42,2020-11-27,420002403,3,369307,BELLATIS REC 8640 C2,1,191.22,,
,42,2020-11-27,420002402,2,30061,LENTE CR 1.67 AR PRONTA - IN,1,151.58,,
,42,2020-11-27,420002402,1,30061,LENTE CR 1.67 AR PRONTA - IN,1,151.58,,
,42,2020-11-27,420002402,3,370104,ANA HICKMANN REC AH6381 G22,1,336.84,,
,42,2020-11-27,420002401,1,368604,SOL FL MP9063 C45,1,90.48,,
,42,2020-11-27,420002401,2,367090,ARM SOL BELLATIS MP9106 10-P85-C5,1,129.52,,
,42,2020-11-27,420002400,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,48.43,,
,42,2020-11-27,420002400,7,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,48.43,,
