Inativo,Emp.,Dt.DAV,Nro.DAV,Item,Produto,Modelo,Qtd.,Vl.Total,Grupo,Detalhe
,42,2021-01-30,420002707,4,30214,LENTE CR AR 1.56 CIL ACIMA DE 200,1,13.85,,
,42,2021-01-30,420002707,1,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,188.83,,
,42,2021-01-30,420002707,3,370141,HICKMANN REC HI6171 H01,1,404.64,,
,42,2021-01-30,420002707,5,30214,LENTE CR AR 1.56 CIL ACIMA DE 200,1,13.85,,
,42,2021-01-30,420002707,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,188.83,,
,42,2021-01-30,420002706,3,362221,LENTE CR LED BLUE PRONTA,1,129.3,,
,42,2021-01-30,420002706,2,362221,LENTE CR LED BLUE PRONTA,1,129.3,,
,42,2021-01-30,420002706,1,370092,ANA HICKMANN REC AH1383 05A,1,415.4,,
,42,2021-01-30,420002705,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,161.85,,
,42,2021-01-30,420002705,1,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,161.85,,
,42,2021-01-30,420002705,3,27191,ARMAÇÃO REC FAUSE HATEN - SUPER LUXO FH1031 13A,1,76.3,,
,42,2021-01-30,420002704,2,30041,LENTE ORMA CRIZAL EASY PRONTA - IN,1,180.0,,
,42,2021-01-30,420002704,1,30041,LENTE ORMA CRIZAL EASY PRONTA - IN,1,180.0,,
,42,2021-01-30,420002703,2,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,223.47,,
,42,2021-01-30,420002703,3,366101,BELLATIS REC 68221 C-4,1,153.05,,
,42,2021-01-30,420002703,1,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,223.47,,
,42,2021-01-30,420002702,3,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,63.2,,
,42,2021-01-30,420002702,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,63.2,,
,42,2021-01-30,420002702,4,11969,ARMAÇÃO REC GL PROMOÇÃO GL_PROMO_DIV UNICA,1,76.35,,
,42,2021-01-30,420002702,6,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,63.2,,
,42,2021-01-30,420002702,1,367743,URBAN REC SC66002 C1,1,84.85,,
,42,2021-01-30,420002702,5,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,63.2,,
,42,2021-01-30,420002701,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,169.26,,
,42,2021-01-30,420002701,3,369051,ARMA REC FL 9231 C4,1,201.48,,
,42,2021-01-30,420002701,1,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,169.26,,
,42,2021-01-30,420002700,2,40004,LENTE MULTIFOCAL CR FOTO ANT-REFLEXO - FT,1,240.0,,
,42,2021-01-30,420002700,1,40004,LENTE MULTIFOCAL CR FOTO ANT-REFLEXO - FT,1,240.0,,
,42,2021-01-30,420002699,1,356152,LENTE VX COMFORT ORMA TRANS ESTOQUE,1,267.91,,
,42,2021-01-30,420002699,2,356152,LENTE VX COMFORT ORMA TRANS ESTOQUE,1,267.91,,
,42,2021-01-30,420002699,3,361826,ARMAÇÃO,1,162.09,,
,42,2021-01-30,420002699,4,361826,ARMAÇÃO,1,162.09,,
,42,2021-01-30,420002698,1,362221,LENTE CR LED BLUE PRONTA,1,84.89,,
,42,2021-01-30,420002698,3,370058,ARM REC ATITUDE AT1652 01A,1,340.22,,
,42,2021-01-30,420002698,2,362221,LENTE CR LED BLUE PRONTA,1,84.89,,
,42,2021-01-29,420002697,1,367045,ARM REC BELLATIS 8802 C5,1,162.5,,
,42,2021-01-29,420002697,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,48.43,,
,42,2021-01-29,420002697,5,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,48.43,,
,42,2021-01-29,420002697,6,369968,ARM REC FL 9171 C1,1,142.78,,
,42,2021-01-29,420002697,3,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,48.43,,
,42,2021-01-29,420002697,4,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,48.43,,
,42,2021-01-29,420002696,1,11969,ARMAÇÃO REC GL PROMOÇÃO GL_PROMO_DIV UNICA,1,69.0,,
,42,2021-01-29,420002695,2,360262,LENTE MULTIFOCAL C.O PRO HD,1,148.5,,
,42,2021-01-29,420002695,1,360262,LENTE MULTIFOCAL C.O PRO HD,1,148.5,,
,42,2021-01-29,420002694,1,369254,URBAN REC HS121 C4,1,99.86,,
,42,2021-01-29,420002694,2,40004,LENTE MULTIFOCAL CR FOTO ANT-REFLEXO - FT,1,308.0,,
,42,2021-01-29,420002694,3,40004,LENTE MULTIFOCAL CR FOTO ANT-REFLEXO - FT,1,336.14,,
,42,2021-01-29,420002693,1,30009,LENTE MULTIFOCAL CR FOTO - FT,1,231.19,,
,42,2021-01-29,420002693,3,365884,BELLATIS REC MB3494 C3,1,277.62,,
,42,2021-01-29,420002693,2,30009,LENTE MULTIFOCAL CR FOTO - FT,1,231.19,,
,42,2021-01-29,420002692,1,60000,LENTE TRANSITIONS PRONTA - CIN,1,188.33,,
,42,2021-01-29,420002692,3,369977,ARM REC RUN CO8015 COL 2,1,188.33,,
,42,2021-01-29,420002692,2,60000,LENTE TRANSITIONS PRONTA - CIN,1,188.34,,
,42,2021-01-29,420002691,2,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,66.67,,
,42,2021-01-29,420002691,3,369960,ARM REC RUN 5962 C6,1,166.66,,
,42,2021-01-29,420002691,1,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,66.67,,
,42,2021-01-29,420002690,2,40369,LENTE VX COMFORT 360° AIRWEAR CRIZAL EAS - IN,1,0.01,,
,42,2021-01-29,420002690,1,40369,LENTE VX COMFORT 360° AIRWEAR CRIZAL EAS - IN,1,0.01,,
,42,2021-01-28,420002689,1,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,216.46,,
,42,2021-01-28,420002689,3,368585,BELLATIS REC 1017 C2,1,247.08,,
,42,2021-01-28,420002689,2,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,216.46,,
,42,2021-01-28,420002688,1,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,198.22,,
,42,2021-01-28,420002688,3,365281,FL REC 7F161 C4,1,141.57,,
,42,2021-01-28,420002688,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,198.22,,
,42,2021-01-28,420002687,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,199.5,,
,42,2021-01-28,420002687,1,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,199.5,,
,42,2021-01-28,420002686,1,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,201.0,,
,42,2021-01-28,420002686,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,201.0,,
,42,2021-01-28,420002685,2,362221,LENTE CR LED BLUE PRONTA,1,99.3,,
,42,2021-01-28,420002685,1,362221,LENTE CR LED BLUE PRONTA,1,99.3,,
,42,2021-01-28,420002685,3,366649,RUN REC TB021 C1,1,199.4,,
,42,2021-01-27,420002684,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,40.0,,
,42,2021-01-27,420002684,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,40.0,,
,42,2021-01-27,420002683,3,366904,HICKMANN REC HI6129I T05,1,452.6,,
,42,2021-01-27,420002683,2,363144,LENTE TOTALL LUX CLEAN  1.50 INC,1,295.7,,
,42,2021-01-27,420002683,1,363144,LENTE TOTALL LUX CLEAN  1.50 INC,1,295.7,,
,42,2021-01-27,420002682,1,10448,SOLDA COMUM,1,30.0,,
,42,2021-01-27,420002681,3,10448,SOLDA COMUM,1,50.0,,
,42,2021-01-27,420002681,1,10448,SOLDA COMUM,1,50.0,,
,42,2021-01-27,420002681,2,10448,SOLDA COMUM,1,50.0,,
,42,2021-01-27,420002680,1,363873,LENTE VISION PRIME DS CR ANTREFLEXO,1,203.06,,
,42,2021-01-27,420002680,2,363873,LENTE VISION PRIME DS CR ANTREFLEXO,1,203.06,,
,42,2021-01-27,420002679,1,363878,LENTE VISION PRIME DS POLY ANTREFLEXO,1,355.56,,
,42,2021-01-27,420002679,3,368619,URBAN REC YY68012 C1,1,88.88,,
,42,2021-01-27,420002679,2,363878,LENTE VISION PRIME DS POLY ANTREFLEXO,1,355.56,,
,42,2021-01-26,420002678,2,368995,LENTE POLY BLUE UV PRONTA,1,136.94,,
,42,2021-01-26,420002678,1,368995,LENTE POLY BLUE UV PRONTA,1,136.94,,
,42,2021-01-26,420002678,3,370090,ANA HICKMANN REC AH1371 01A,1,326.06,,
,42,2021-01-26,420002677,2,30214,LENTE CR AR 1.56 CIL ACIMA DE 200,1,92.51,,
,42,2021-01-26,420002677,3,10448,SOLDA COMUM,1,46.25,,
,42,2021-01-26,420002677,6,10448,SOLDA COMUM,1,46.25,,
,42,2021-01-26,420002677,4,10448,SOLDA COMUM,1,46.25,,
,42,2021-01-26,420002677,1,30214,LENTE CR AR 1.56 CIL ACIMA DE 200,1,92.49,,
,42,2021-01-26,420002677,5,10448,SOLDA COMUM,1,46.25,,
,42,2021-01-26,420002676,1,10448,SOLDA COMUM,1,35.0,,
,42,2021-01-25,420002675,1,370818,SPEEDO SOL CARAVAN 02 02B,1,360.0,,
,42,2021-01-25,420002674,1,10448,ARMAÇÃO,3,140.0,,
,42,2021-01-25,420002673,2,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,207.99,,
,42,2021-01-25,420002673,1,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,207.99,,
,42,2021-01-25,420002673,3,367577,BELLATIS REC MJ3909 C4,1,283.02,,
,42,2021-01-25,420002672,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,204.17,,
,42,2021-01-25,420002672,1,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,204.17,,
,42,2021-01-25,420002672,3,366990,ARM REC FL MJ3830 C3,1,291.66,,
,42,2021-01-25,420002671,3,363637,LENTE CR 1.67 FOTOSSENSIVEL AR SURF - CIN,1,775.13,,
,42,2021-01-25,420002671,5,368579,ARM REC FL 9150 C-2,1,225.32,,
,42,2021-01-25,420002671,2,362221,LENTE CR LED BLUE PRONTA,1,112.21,,
,42,2021-01-25,420002671,4,363637,LENTE CR 1.67 FOTOSSENSIVEL AR SURF - CIN,1,775.13,,
,42,2021-01-25,420002671,1,362221,LENTE CR LED BLUE PRONTA,1,112.21,,
,42,2021-01-25,420002670,1,364900,"LENTE CR BLUE CUT CIL ACIMA DE 2,00",1,150.43,,
,42,2021-01-25,420002670,3,366889,BULGET REC BG6360 E01,1,401.14,,
,42,2021-01-25,420002670,2,364900,"LENTE CR BLUE CUT CIL ACIMA DE 2,00",1,150.43,,
,42,2021-01-25,420002669,1,367096,ARM REC BELLA 68216 C9,1,250.0,,
,42,2021-01-25,420002668,3,30009,LENTE MULTIFOCAL CR FOTO - FT,1,197.74,,
,42,2021-01-25,420002668,1,366376,FL REC HS123 C1,1,198.52,,
,42,2021-01-25,420002668,2,30009,LENTE MULTIFOCAL CR FOTO - FT,1,197.74,,
,42,2021-01-25,420002667,1,370113,ANA HICKMANN SOL AH9306 P01,1,414.0,,
,42,2021-01-25,420002666,3,360949,LANCASTER REC MC3413 C4,1,271.12,,
,42,2021-01-25,420002666,1,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,84.44,,
,42,2021-01-25,420002666,2,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,84.44,,
,42,2021-01-25,420002665,2,40205,LENTE VARILUX COMFORT ORMA TRANS ANT-REFLEXO,1,600.0,,
,42,2021-01-25,420002665,1,40205,LENTE VARILUX COMFORT ORMA TRANS ANT-REFLEXO,1,600.0,,
,42,2021-01-23,420002664,2,40193,LENTE VARILUX COMFORT  ANT-REFLEXO - IN,1,714.82,,
,42,2021-01-23,420002664,6,40385,LENTE VX COMFORT 360° CRIZAL FORTE - IN,1,0.01,,
