Inativo,Emp.,Dt.DAV,Nro.DAV,Item,Produto,Modelo,Qtd.,Vl.Total,Grupo,Detalhe
,48,2022-10-31,480002859,1,371331,"LENTE FOTOSSENSIVEL BLUE UV -4,00 + 3,00 ESF CIL 2",1,200.0,,
,48,2022-10-31,480002859,2,371331,"LENTE FOTOSSENSIVEL BLUE UV -4,00 + 3,00 ESF CIL 2",1,200.0,,
,48,2022-10-31,480002859,3,382809,RUN REC FD8568 C2,1,260.0,,
,48,2022-10-31,480002858,1,382646,BELLATIS REC ISA1101 C4,1,200.0,,
,48,2022-10-31,480002858,2,362221,LENTE CR LED BLUE PRONTA,1,140.0,,
,48,2022-10-31,480002858,3,362221,LENTE CR LED BLUE PRONTA,1,140.0,,
,48,2022-10-31,480002857,1,360262,LENTE MULTIFOCAL C.O PRO HD,1,149.75,,
,48,2022-10-31,480002857,2,360262,LENTE MULTIFOCAL C.O PRO HD,1,149.75,,
,48,2022-10-31,480002857,3,379609,RUN REC FD8003 C4,1,299.99,,
,48,2022-10-31,480002856,1,370610,SOLDA GARANTIA,1,0.01,,
X,48,2022-10-31,480002855,1,381970,BELLATIS REC 8311 COBRE,1,249.99,,
,48,2022-10-31,480002855,2,382690,BELLATIS REC BC5019 C3,1,175.0,,
,48,2022-10-31,480002855,3,381970,BELLATIS REC 8311 COBRE,1,175.0,,
,48,2022-10-31,480002855,4,52323,LENTE CR 1.49 AR ESPECIAL - IN,1,52.15,,
,48,2022-10-31,480002855,5,52323,LENTE CR 1.49 AR ESPECIAL - IN,1,52.15,,
,48,2022-10-31,480002855,6,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,69.3,,
,48,2022-10-31,480002855,7,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,76.4,,
,48,2022-10-31,480002854,1,30047,LENTE POLI INCOLOR PRONTA ATE +400 ESF CIL ATE 2,1,67.73,,
,48,2022-10-31,480002854,2,30047,LENTE POLI INCOLOR PRONTA ATE +400 ESF CIL ATE 2,1,67.73,,
,48,2022-10-31,480002854,3,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,89.4,,
,48,2022-10-31,480002854,4,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,89.4,,
,48,2022-10-31,480002854,5,378917,FL REC FD71001 C4,1,225.74,,
,48,2022-10-31,480002853,1,383170,BELLATIS REC BR1088 C4,1,250.0,,
,48,2022-10-31,480002853,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,237.25,,
,48,2022-10-31,480002853,3,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,237.25,,
,48,2022-10-31,480002853,4,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,237.75,,
,48,2022-10-31,480002853,5,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,237.75,,
,48,2022-10-31,480002852,1,370610,SOLDA GARANTIA,1,0.01,,
,48,2022-10-29,480002851,1,360262,LENTE MULTIFOCAL C.O PRO HD,1,160.0,,
,48,2022-10-28,480002850,1,361846,LENTE MULTIFOCAL C.O PRO HD ANT-REFLEXO,1,250.0,,
,48,2022-10-28,480002850,2,361846,LENTE MULTIFOCAL C.O PRO HD ANT-REFLEXO,1,250.0,,
,48,2022-10-28,480002849,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.0,,
,48,2022-10-28,480002849,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.0,,
,48,2022-10-28,480002848,1,362221,LENTE CR LED BLUE PRONTA,1,142.5,,
,48,2022-10-28,480002848,2,362221,LENTE CR LED BLUE PRONTA,1,142.5,,
,48,2022-10-28,480002848,3,362221,LENTE CR LED BLUE PRONTA,1,142.5,,
,48,2022-10-28,480002848,4,362221,LENTE CR LED BLUE PRONTA,1,142.5,,
,48,2022-10-28,480002848,5,360262,LENTE MULTIFOCAL C.O PRO HD,1,390.0,,
,48,2022-10-28,480002848,6,360262,LENTE MULTIFOCAL C.O PRO HD,1,390.0,,
X,48,2022-10-26,480002847,1,362221,LENTE CR LED BLUE PRONTA,1,111.87,,
X,48,2022-10-26,480002847,2,362221,LENTE CR LED BLUE PRONTA,1,111.87,,
X,48,2022-10-26,480002847,3,381987,BELLATIS REC 8101 COBRE/ROSA,1,196.26,,
X,48,2022-10-26,480002846,1,382838,ATITUDE REC AT6256IN G22,1,449.99,,
X,48,2022-10-26,480002846,2,360262,LENTE MULTIFOCAL C.O PRO HD,1,175.0,,
X,48,2022-10-26,480002846,3,360262,LENTE MULTIFOCAL C.O PRO HD,1,175.01,,
,48,2022-10-26,480002845,1,382785,FL REC ISA1047 C2,1,199.99,,
,48,2022-10-26,480002845,2,366190,LENTE CR INCOLOR FOSCA,1,40.0,,
