Inativo,Emp.,Dt.DAV,Nro.DAV,Item,Produto,Modelo,Qtd.,Vl.Total,Grupo,Detalhe
,48,2022-04-30,480002167,3,375543,LENTE KODAK  POLI BLUE UV,1,153.81,,
,48,2022-04-30,480002167,1,377799,FL REC 9333 COL.3,1,202.38,,
,48,2022-04-30,480002167,2,375543,LENTE KODAK  POLI BLUE UV,1,153.81,,
,48,2022-04-30,480002166,1,370610,SOLDA GARANTIA,1,0.01,,
,48,2022-04-29,480002165,3,380057,FL REC FD8575 C6,1,219.3,,
,48,2022-04-29,480002165,1,52323,LENTE CR 1.49 AR ESPECIAL - IN,1,65.35,,
,48,2022-04-29,480002165,2,52323,LENTE CR 1.49 AR ESPECIAL - IN,1,65.35,,
,48,2022-04-29,480002164,2,30227,LENTE MULTIFOCAL INCOLOR C/AR PRONTA - IN,1,175.0,,
,48,2022-04-29,480002164,1,30227,LENTE MULTIFOCAL INCOLOR C/AR PRONTA - IN,1,175.0,,
,48,2022-04-29,480002163,2,359204,LENTE AMPLUS SENSITY HARD,1,508.48,,
,48,2022-04-29,480002163,3,359204,LENTE AMPLUS SENSITY HARD,1,508.49,,
,48,2022-04-29,480002163,1,379486,FAITH LOVE REC OM0088015  C1,1,233.03,,
,48,2022-04-29,480002162,2,30009,LENTE MULTIFOCAL CR FOTO - FT,1,202.45,,
,48,2022-04-29,480002162,6,379030,BELLATIS REC SL6829 C4,1,123.82,,
,48,2022-04-29,480002162,3,380097,RUN REC FD8573 C5,1,206.38,,
,48,2022-04-29,480002162,4,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,202.45,,
,48,2022-04-29,480002162,1,30009,LENTE MULTIFOCAL CR FOTO - FT,1,202.45,,
,48,2022-04-29,480002162,5,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,202.45,,
,48,2022-04-29,480002161,1,370610,SOLDA GARANTIA,1,0.01,,
,48,2022-04-29,480002160,2,359205,LENTE AMPLUS SENSITY CLEAN EXTRA,1,606.26,,
,48,2022-04-29,480002160,3,379186,BELLATIS REC 5596 C2,1,87.48,,
,48,2022-04-29,480002160,1,359205,LENTE AMPLUS SENSITY CLEAN EXTRA,1,606.26,,
,48,2022-04-29,480002159,2,30227,LENTE MULTIFOCAL INCOLOR C/AR PRONTA - IN,1,200.0,,
,48,2022-04-29,480002159,1,30227,LENTE MULTIFOCAL INCOLOR C/AR PRONTA - IN,1,200.0,,
,48,2022-04-29,480002158,1,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,300.0,,
,48,2022-04-29,480002158,2,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,300.0,,
,48,2022-04-28,480002157,1,375543,LENTE KODAK  POLI BLUE UV,1,420.0,,
,48,2022-04-28,480002157,2,375543,LENTE KODAK  POLI BLUE UV,1,420.0,,
X,48,2022-04-28,480002156,2,10448,SOLDA COMUM,1,49.99,,
,48,2022-04-28,480002156,1,370610,SOLDA GARANTIA,1,0.01,,
,48,2022-04-28,480002156,4,10448,SOLDA COMUM,1,45.0,,
X,48,2022-04-28,480002156,3,10448,SOLDA COMUM,1,44.99,,
,48,2022-04-27,480002155,1,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,99.5,,
,48,2022-04-27,480002155,3,380217,BELLATIS REC ISA3030 C7,1,199.0,,
,48,2022-04-27,480002155,2,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,99.5,,
,48,2022-04-27,480002154,6,377835,OL REC ISA77004 C2,1,183.58,,
,48,2022-04-27,480002154,8,366190,LENTE CR INCOLOR FOSCA,1,36.72,,
,48,2022-04-27,480002154,9,30061,LENTE CR 1.67 AR PRONTA - IN,1,224.9,,
,48,2022-04-27,480002154,2,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,225.13,,
,48,2022-04-27,480002154,5,366190,LENTE CR INCOLOR FOSCA,1,36.72,,
,48,2022-04-27,480002154,4,366190,LENTE CR INCOLOR FOSCA,1,36.72,,
,48,2022-04-27,480002154,7,366190,LENTE CR INCOLOR FOSCA,1,36.72,,
,48,2022-04-27,480002154,1,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,225.13,,
,48,2022-04-27,480002154,3,378815,BELLATIS REC BR5657 COL.7,1,229.48,,
,48,2022-04-27,480002154,10,30061,LENTE CR 1.67 AR PRONTA - IN,1,224.9,,
,48,2022-04-27,480002153,4,380080,FL REC FD655006 C4,1,140.0,,
,48,2022-04-27,480002153,3,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,105.0,,
,48,2022-04-27,480002153,1,359199,LENTE AMPLUS 1.50 HARD,1,283.86,,
,48,2022-04-27,480002153,2,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,105.0,,
,48,2022-04-27,480002153,5,359199,LENTE AMPLUS 1.50 HARD,1,270.22,,
