Inativo,Emp.,Dt.DAV,Nro.DAV,Item,Produto,Modelo,Qtd.,Vl.Total,Grupo,Detalhe
X,48,2022-08-31,480002694,1,376379,LENTE HB LENS TRANSITIONS SURFAÇADA,1,611.39,,
X,48,2022-08-31,480002694,2,376379,LENTE HB LENS TRANSITIONS SURFAÇADA,1,611.4,,
X,48,2022-08-31,480002694,3,378501,FL REC FD633068 C1,1,177.21,,
,48,2022-08-31,480002693,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.77,,
,48,2022-08-31,480002693,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.77,,
,48,2022-08-31,480002693,3,382233,BELLATIS REC FD66017 C1,1,191.31,,
,48,2022-08-31,480002693,4,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.77,,
,48,2022-08-31,480002693,5,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.77,,
,48,2022-08-31,480002693,6,382691,BELLATIS REC BR98165 C3,1,153.06,,
,48,2022-08-31,480002693,7,366190,LENTE CR INCOLOR FOSCA,1,30.61,,
,48,2022-08-31,480002693,8,366190,LENTE CR INCOLOR FOSCA,1,30.61,,
,48,2022-08-31,480002693,9,382653,BELLATIS REC FD66018 C4,1,191.32,,
,48,2022-08-31,480002692,1,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,229.41,,
,48,2022-08-31,480002692,2,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,229.41,,
,48,2022-08-31,480002692,3,382672,BELLATIS REC FD633176 C3,1,233.84,,
,48,2022-08-31,480002692,4,362221,LENTE CR LED BLUE PRONTA,1,133.3,,
,48,2022-08-31,480002692,5,362221,LENTE CR LED BLUE PRONTA,1,133.3,,
,48,2022-08-31,480002692,6,381840,BELLATIS REC ISA3060 C6,1,140.3,,
,48,2022-08-31,480002692,7,362221,LENTE CR LED BLUE PRONTA,1,133.3,,
,48,2022-08-31,480002692,8,362221,LENTE CR LED BLUE PRONTA,1,133.3,,
,48,2022-08-31,480002692,9,382694,BELLATIS REC FD633170 C5,1,233.84,,
,48,2022-08-31,480002691,1,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,112.5,,
,48,2022-08-31,480002691,2,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,112.5,,
,48,2022-08-31,480002691,3,382180,FL REC FD66014 C3,1,225.0,,
,48,2022-08-31,480002690,1,372685,ATITUDE REC AT6229IN C01,1,280.95,,
,48,2022-08-31,480002690,2,362221,LENTE CR LED BLUE PRONTA,1,114.39,,
,48,2022-08-31,480002690,3,362221,LENTE CR LED BLUE PRONTA,1,114.39,,
,48,2022-08-31,480002690,4,382648,BELLATIS REC 8576 VERMELHO,1,200.67,,
,48,2022-08-31,480002690,5,366190,LENTE CR INCOLOR FOSCA,1,32.11,,
,48,2022-08-31,480002690,6,366190,LENTE CR INCOLOR FOSCA,1,32.11,,
,48,2022-08-31,480002690,7,369931,OL SOLAR DIVERSOS,1,80.26,,
,48,2022-08-31,480002690,8,30021,LENTE HOYALUX WIDE BKS CR HARD,1,512.55,,
,48,2022-08-31,480002690,9,30021,LENTE HOYALUX WIDE BKS CR HARD,1,512.57,,
X,48,2022-08-31,480002689,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,99.0,,
