Inativo,Emp.,Dt.DAV,Nro.DAV,Item,Produto,Modelo,Qtd.,Vl.Total,Grupo,Detalhe
,48,2021-09-30,480001416,1,369023,BELLATIS REC TR7297 C2,1,125.0,,
,48,2021-09-28,480001415,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,74.8,,
,48,2021-09-28,480001415,3,372261,SOL FL CF5007 C1,1,100.4,,
,48,2021-09-28,480001415,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,74.8,,
X,48,2021-09-28,480001414,2,360262,LENTE MULTIFOCAL C.O PRO HD,1,198.05,,
X,48,2021-09-28,480001414,3,367654,BELLATIS REC SK6008 C4,1,253.9,,
X,48,2021-09-28,480001414,1,360262,LENTE MULTIFOCAL C.O PRO HD,1,198.05,,
,48,2021-09-28,480001413,1,359199,LENTE AMPLUS 1.50 HARD,1,198.0,,
,48,2021-09-28,480001413,2,359199,LENTE AMPLUS 1.50 HARD,1,198.0,,
,48,2021-09-27,480001412,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,93.6,,
,48,2021-09-27,480001412,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,93.6,,
,48,2021-09-27,480001412,3,367642,ARM REC FL MB4315 C2,1,62.8,,
,48,2021-09-27,480001411,2,366190,LENTE CR INCOLOR FOSCA,1,42.22,,
,48,2021-09-27,480001411,1,371347,URBAN REC FL120 C5,1,105.56,,
,48,2021-09-27,480001411,3,366190,LENTE CR INCOLOR FOSCA,1,42.22,,
,48,2021-09-24,480001410,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,78.15,,
,48,2021-09-24,480001410,4,30058,LENTE POLI 1.59 AR PRONTA - IN,1,146.85,,
,48,2021-09-24,480001410,3,30058,LENTE POLI 1.59 AR PRONTA - IN,1,146.85,,
,48,2021-09-24,480001410,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,78.15,,
,48,2021-09-24,480001409,1,362221,LENTE CR LED BLUE PRONTA,1,160.54,,
,48,2021-09-24,480001409,2,362221,LENTE CR LED BLUE PRONTA,1,160.53,,
,48,2021-09-24,480001409,3,370709,FL SOL CF5005 C3,1,128.93,,
,48,2021-09-24,480001408,2,356288,LENTE AMPLUS 1.50 CLEAN EXTRA-INC,1,390.0,,
,48,2021-09-24,480001408,1,356288,LENTE AMPLUS 1.50 CLEAN EXTRA-INC,1,390.0,,
,48,2021-09-23,480001407,1,369334,FL REC PZ1911 C4,1,200.0,,
,48,2021-09-23,480001406,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.0,,
,48,2021-09-23,480001406,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.0,,
X,48,2021-09-22,480001405,1,30009,LENTE MULTIFOCAL CR FOTO - FT,1,277.37,,
X,48,2021-09-22,480001405,2,30009,LENTE MULTIFOCAL CR FOTO - FT,1,277.38,,
,48,2021-09-22,480001404,1,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,125.0,,
,48,2021-09-22,480001404,2,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,125.0,,
,48,2021-09-22,480001403,1,10448,SOLDA COMUM,3,150.0,,
,48,2021-09-22,480001402,1,367437,FL REC YF1017 C3,1,150.0,,
,48,2021-09-22,480001401,1,30008,LENTE ARGOS  CR 39 HARD,1,355.0,,
,48,2021-09-22,480001401,2,30008,LENTE ARGOS  CR 39 HARD,1,355.0,,
,48,2021-09-21,480001400,1,30046,"LENTE POLI AR CIL ACIMA 2,00 ATÉ -4,00",1,215.5,,
,48,2021-09-21,480001400,3,372818,URBAN REC JL307 C7,1,139.01,,
,48,2021-09-21,480001400,2,30046,"LENTE POLI AR CIL ACIMA 2,00 ATÉ -4,00",1,215.49,,
,48,2021-09-21,480001399,2,366190,LENTE CR INCOLOR FOSCA,1,39.03,,
,48,2021-09-21,480001399,5,366190,LENTE CR INCOLOR FOSCA,1,39.03,,
,48,2021-09-21,480001399,3,366190,LENTE CR INCOLOR FOSCA,1,39.03,,
,48,2021-09-21,480001399,4,366190,LENTE CR INCOLOR FOSCA,1,39.03,,
,48,2021-09-21,480001399,1,367030,ARM REC RUN PZ8213 COL.3,1,243.88,,
,48,2021-09-21,480001398,1,366865,SPEEDO REC SP1374 09A,1,432.0,,
,48,2021-09-21,480001398,2,30227,LENTE MULTIFOCAL INCOLOR C/AR PRONTA - IN,1,144.0,,
,48,2021-09-21,480001398,3,30227,LENTE MULTIFOCAL INCOLOR C/AR PRONTA - IN,1,144.0,,
,48,2021-09-21,480001397,1,367057,ARM REC BELLATIS 68188 C4,1,215.23,,
,48,2021-09-21,480001397,2,359204,LENTE AMPLUS SENSITY HARD,1,440.39,,
,48,2021-09-21,480001397,3,359204,LENTE AMPLUS SENSITY HARD,1,440.38,,
,48,2021-09-20,480001396,2,359380,LENTE HOYA VS PREMIUM 1.50 LONGLIFE PRONTA,1,345.08,,
,48,2021-09-20,480001396,1,359380,LENTE HOYA VS PREMIUM 1.50 LONGLIFE PRONTA,1,345.08,,
,48,2021-09-20,480001396,3,369331,FL REC PZ9G35 PRATA,1,259.84,,
,48,2021-09-20,480001395,3,356288,LENTE AMPLUS 1.50 CLEAN EXTRA-INC,1,368.64,,
,48,2021-09-20,480001395,1,371554,BELLATIS REC PZ992A COL 7,1,252.72,,
,48,2021-09-20,480001395,2,356288,LENTE AMPLUS 1.50 CLEAN EXTRA-INC,1,368.64,,
,48,2021-09-18,480001394,1,366841,BULGET REC BG6319M E02,1,430.76,,
,48,2021-09-18,480001394,2,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,134.62,,
,48,2021-09-18,480001394,3,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,134.62,,
,48,2021-09-18,480001393,3,369304,BELLATIS REC 843 C1,1,250.5,,
,48,2021-09-18,480001393,1,362221,LENTE CR LED BLUE PRONTA,1,124.75,,
,48,2021-09-18,480001393,2,362221,LENTE CR LED BLUE PRONTA,1,124.75,,
X,48,2021-09-18,480001392,3,370718,FL SOL TW7006 C5,1,100.0,,
X,48,2021-09-18,480001392,1,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,125.0,,
X,48,2021-09-18,480001392,2,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,125.01,,
,48,2021-09-18,480001391,1,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 ATE -4,00 PRONT",1,287.5,,
,48,2021-09-18,480001391,3,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 ATE -4,00 PRONT",1,287.5,,
,48,2021-09-18,480001391,2,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 ATE -4,00 PRONT",1,287.5,,
,48,2021-09-18,480001391,4,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 ATE -4,00 PRONT",1,287.5,,
X,48,2021-09-18,480001390,2,30240,LENTE FOTOSSENSIVEL AR PRONTA - CIN,1,175.0,,
X,48,2021-09-18,480001390,1,30240,LENTE FOTOSSENSIVEL AR PRONTA - CIN,1,175.0,,
,48,2021-09-17,480001389,1,359199,LENTE AMPLUS 1.50 HARD,1,198.0,,
,48,2021-09-17,480001389,2,359199,LENTE AMPLUS 1.50 HARD,1,198.0,,
,48,2021-09-17,480001388,1,359377,LENTE HOYA VS PREMIUM TRIVEX BLUECONTROL PRONTA,1,500.0,,
,48,2021-09-17,480001388,2,359377,LENTE HOYA VS PREMIUM TRIVEX BLUECONTROL PRONTA,1,500.0,,
,48,2021-09-17,480001387,3,30009,LENTE MULTIFOCAL CR FOTO - FT,1,280.56,,
,48,2021-09-17,480001387,2,30009,LENTE MULTIFOCAL CR FOTO - FT,1,280.56,,
,48,2021-09-17,480001387,1,371972,BELLATIS REC MB4513 C3,1,336.88,,
,48,2021-09-17,480001386,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,65.0,,
,48,2021-09-17,480001386,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,65.0,,
,48,2021-09-17,480001385,1,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,85.0,,
,48,2021-09-17,480001385,2,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,85.0,,
,48,2021-09-17,480001384,2,362221,LENTE CR LED BLUE PRONTA,1,113.6,,
,48,2021-09-17,480001384,1,362221,LENTE CR LED BLUE PRONTA,1,113.6,,
,48,2021-09-17,480001384,3,365223,FL REC 5813 C3,1,272.8,,
,48,2021-09-16,480001383,1,359199,LENTE AMPLUS 1.50 HARD,1,253.72,,
,48,2021-09-16,480001383,3,367330,BELLATIS REC BA564 C8,1,278.56,,
,48,2021-09-16,480001383,2,359199,LENTE AMPLUS 1.50 HARD,1,253.72,,
,48,2021-09-16,480001382,1,360593,LENTE HOYA MIO/HIPERLIGHT 1.60 TRUEFORM NO-RISK,1,940.0,,
,48,2021-09-16,480001382,2,360593,LENTE HOYA MIO/HIPERLIGHT 1.60 TRUEFORM NO-RISK,1,940.0,,
,48,2021-09-15,480001381,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,228.15,,
,48,2021-09-15,480001381,1,370161,ARM REC RUN GX461 C8 60,1,242.7,,
,48,2021-09-15,480001381,3,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,228.15,,
,48,2021-09-15,480001380,1,370412,BELLATIS REC 8821 C3,1,242.7,,
,48,2021-09-15,480001380,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,228.15,,
,48,2021-09-15,480001380,3,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,228.15,,
,48,2021-09-15,480001379,1,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,175.0,,
,48,2021-09-15,480001379,2,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,175.01,,
,48,2021-09-14,480001378,2,30214,"LENTE CR AR 1.56 CIL ACIMA DE 200 ATE -5,00",1,140.0,,
,48,2021-09-14,480001378,1,30214,"LENTE CR AR 1.56 CIL ACIMA DE 200 ATE -5,00",1,140.0,,
,48,2021-09-13,480001377,3,372198,BELLATIS REC GI802 C3,1,316.27,,
,48,2021-09-13,480001377,1,359199,LENTE AMPLUS 1.50 HARD,1,240.87,,
,48,2021-09-13,480001377,2,359199,LENTE AMPLUS 1.50 HARD,1,240.86,,
,48,2021-09-13,480001376,1,30240,LENTE FOTOSSENSIVEL AR PRONTA - CIN,1,130.67,,
,48,2021-09-13,480001376,3,52323,LENTE CR 1.49 AR ESPECIAL - IN,1,98.34,,
,48,2021-09-13,480001376,5,372805,URBAN REC JL320 C1,1,131.98,,
,48,2021-09-13,480001376,2,30240,LENTE FOTOSSENSIVEL AR PRONTA - CIN,1,130.67,,
,48,2021-09-13,480001376,4,52323,LENTE CR 1.49 AR ESPECIAL - IN,1,98.34,,
,48,2021-09-13,480001375,2,30058,LENTE POLI 1.59 AR PRONTA - IN,1,195.0,,
,48,2021-09-13,480001375,1,30058,LENTE POLI 1.59 AR PRONTA - IN,1,195.0,,
,48,2021-09-13,480001374,1,371042,ARM REC FL PZ20981 C7,1,267.75,,
,48,2021-09-13,480001374,4,359204,LENTE AMPLUS SENSITY HARD,1,458.06,,
,48,2021-09-13,480001374,2,359204,LENTE AMPLUS SENSITY HARD,1,458.07,,
,48,2021-09-13,480001374,5,359204,LENTE AMPLUS SENSITY HARD,1,458.06,,
,48,2021-09-13,480001374,3,359204,LENTE AMPLUS SENSITY HARD,1,458.06,,
,48,2021-09-13,480001373,1,370610,SOLDA GARANTIA,1,0.01,,
,48,2021-09-13,480001372,1,368362,ARM REC FL MJ4160 C1,1,323.74,,
,48,2021-09-13,480001372,3,366190,LENTE CR INCOLOR FOSCA,1,43.31,,
,48,2021-09-13,480001372,4,356288,LENTE AMPLUS 1.50 CLEAN EXTRA-INC,1,394.82,,
,48,2021-09-13,480001372,2,366190,LENTE CR INCOLOR FOSCA,1,43.31,,
,48,2021-09-13,480001372,5,356288,LENTE AMPLUS 1.50 CLEAN EXTRA-INC,1,394.82,,
,48,2021-09-13,480001371,3,370675,BELLATIS REC BR6010 C5,1,250.5,,
,48,2021-09-13,480001371,2,362221,LENTE CR LED BLUE PRONTA,1,124.75,,
,48,2021-09-13,480001371,1,362221,LENTE CR LED BLUE PRONTA,1,124.75,,
,48,2021-09-13,480001370,2,362221,LENTE CR LED BLUE PRONTA,1,125.0,,
,48,2021-09-13,480001370,1,362221,LENTE CR LED BLUE PRONTA,1,125.0,,
,48,2021-09-11,480001369,2,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,125.0,,
,48,2021-09-11,480001369,1,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,125.0,,
X,48,2021-09-11,480001368,1,10448,SOLDA COMUM,1,49.99,,
,48,2021-09-10,480001367,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,67.28,,
,48,2021-09-10,480001367,3,367747,URBAN REC BR3018 C3,1,135.44,,
,48,2021-09-10,480001367,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,67.28,,
,48,2021-09-10,480001366,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,56.54,,
,48,2021-09-10,480001366,3,371969,BELLATIS REC MB4475 C2,1,226.92,,
