Inativo,Emp.,Dt.DAV,Nro.DAV,Item,Produto,Modelo,Qtd.,Vl.Total,Grupo,Detalhe
,48,2021-07-31,480001287,4,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.0,,
,48,2021-07-31,480001287,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.0,,
,48,2021-07-31,480001287,3,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.0,,
,48,2021-07-31,480001287,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.0,,
,48,2021-07-31,480001286,2,356152,LENTE VX COMFORT ORMA TRANS ESTOQUE,1,675.0,,
,48,2021-07-31,480001286,1,356152,LENTE VX COMFORT ORMA TRANS ESTOQUE,1,675.0,,
,48,2021-07-31,480001285,2,356152,LENTE VX COMFORT ORMA TRANS ESTOQUE,1,675.0,,
,48,2021-07-31,480001285,1,356152,LENTE VX COMFORT ORMA TRANS ESTOQUE,1,675.0,,
,48,2021-07-31,480001284,2,30240,LENTE FOTOSSENSIVEL AR PRONTA - CIN,1,99.0,,
,48,2021-07-31,480001284,1,30240,LENTE FOTOSSENSIVEL AR PRONTA - CIN,1,99.0,,
,48,2021-07-31,480001283,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,111.95,,
,48,2021-07-31,480001283,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,111.95,,
,48,2021-07-31,480001282,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,155.0,,
,48,2021-07-31,480001282,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,155.0,,
,48,2021-07-31,480001281,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,80.36,,
,48,2021-07-31,480001281,1,368023,ARM REC SP7001 A03,1,539.28,,
,48,2021-07-31,480001281,3,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,80.36,,
X,48,2021-07-31,480001280,1,368023,ARM REC SP7001 A03,1,499.99,,
,48,2021-07-30,480001279,1,40004,LENTE MULTIFOCAL CR FOTO ANT-REFLEXO - FT,1,345.3,,
,48,2021-07-30,480001279,2,40004,LENTE MULTIFOCAL CR FOTO ANT-REFLEXO - FT,1,345.3,,
,48,2021-07-30,480001279,3,371978,BELLATIS REC MB4437 C2,1,259.4,,
,48,2021-07-30,480001278,3,367059,ARM REC BELLATIS 9202 C1,1,249.5,,
,48,2021-07-30,480001278,1,362221,LENTE CR LED BLUE PRONTA,1,124.25,,
,48,2021-07-30,480001278,2,362221,LENTE CR LED BLUE PRONTA,1,124.25,,
,48,2021-07-30,480001277,2,30227,LENTE MULTIFOCAL INCOLOR C/AR PRONTA - IN,1,119.13,,
,48,2021-07-30,480001277,1,30227,LENTE MULTIFOCAL INCOLOR C/AR PRONTA - IN,1,119.13,,
,48,2021-07-30,480001277,3,366869,SPEEDO REC SP4060 A02,1,320.74,,
X,48,2021-07-30,480001276,1,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,186.95,,
X,48,2021-07-30,480001276,3,366481,FL REC MJ2407 C2,1,256.1,,
X,48,2021-07-30,480001276,2,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,186.95,,
X,48,2021-07-30,480001275,1,362221,LENTE CR LED BLUE PRONTA,1,124.5,,
X,48,2021-07-30,480001275,2,362221,LENTE CR LED BLUE PRONTA,1,112.52,,
,48,2021-07-27,480001274,1,367138,ARM REC BELLA TR19509 C3,1,175.0,,
,48,2021-07-27,480001273,1,366190,LENTE CR INCOLOR FOSCA,1,40.0,,
,48,2021-07-27,480001273,4,366190,LENTE CR INCOLOR FOSCA,1,40.0,,
,48,2021-07-27,480001273,5,373535,BELLATIS REC FY114 C1,1,138.99,,
,48,2021-07-27,480001273,2,366190,LENTE CR INCOLOR FOSCA,1,40.0,,
,48,2021-07-27,480001273,3,366190,LENTE CR INCOLOR FOSCA,1,40.0,,
X,48,2021-07-26,480001272,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,74.5,,
