Inativo,Emp.,Dt.DAV,Nro.DAV,Item,Produto,Modelo,Qtd.,Vl.Total,Grupo,Detalhe
X,48,2023-08-31,480003735,1,370610.0,SOLDA GARANTIA,1,0.01,,
X,48,2023-08-31,480003734,1,359448.0,SOLDA CORTESIA,1,0.01,,
X,48,2023-08-31,480003734,2,359448.0,SOLDA CORTESIA,1,0.01,,
,48,2023-08-31,480003733,1,356288.0,LENTE AMPLUS 1.50 CLEAN EXTRA-INC,1,675.0,,
,48,2023-08-31,480003733,2,356288.0,LENTE AMPLUS 1.50 CLEAN EXTRA-INC,1,675.0,,
,48,2023-08-31,480003732,2,30056.0,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,224.5,,
,48,2023-08-31,480003732,1,30056.0,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,224.5,,
X,48,2023-08-30,480003731,1,361827.0,TROCA DO SUPORTE DE PLAQUETA C/SOLDA,1,89.99,,
,48,2023-08-30,480003731,2,361827.0,TROCA DO SUPORTE DE PLAQUETA C/SOLDA,1,100.0,,
,48,2023-08-30,480003730,1,30056.0,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,172.25,,
,48,2023-08-30,480003730,2,360262.0,LENTE MULTIFOCAL C.O DIGITAL CR,1,172.25,,
,48,2023-08-30,480003730,4,30056.0,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,172.25,,
,48,2023-08-30,480003730,3,360262.0,LENTE MULTIFOCAL C.O DIGITAL CR,1,172.25,,
,48,2023-08-30,480003729,1,381408.0,LENTE CR 1.56 BLUE AZUL RESIDUAL AZUL PRONTA,1,200.0,,
,48,2023-08-30,480003729,3,384909.0,BELLATIS REC FD633191 C7,1,249.0,,
,48,2023-08-30,480003729,4,385097.0,LENTE CR 1.56 BLUE AZUL CIL ACIMA DE 2 PRONT,1,339.5,,
,48,2023-08-30,480003729,2,381408.0,LENTE CR 1.56 BLUE AZUL RESIDUAL AZUL PRONTA,1,200.0,,
,48,2023-08-30,480003729,5,385097.0,LENTE CR 1.56 BLUE AZUL CIL ACIMA DE 2 PRONT,1,339.5,,
,48,2023-08-30,480003728,1,30400.0,LENTE MULTIFOCAL POLI INC - IN,1,335.0,,
,48,2023-08-30,480003728,2,30011.0,LENTE MULTIFOCAL CR INCOLOR -IN,1,335.0,,
,48,2023-08-30,480003728,4,30400.0,LENTE MULTIFOCAL POLI INC - IN,1,335.0,,
,48,2023-08-30,480003728,3,30011.0,LENTE MULTIFOCAL CR INCOLOR -IN,1,335.0,,
,48,2023-08-30,480003727,1,30399.0,LENTE MULTIFOCAL CR INCOLOR - IN,1,315.0,,
,48,2023-08-30,480003727,2,30399.0,LENTE MULTIFOCAL CR INCOLOR - IN,1,315.0,,
,48,2023-08-29,480003726,4,359448.0,SOLDA CORTESIA,1,12.0,,
X,48,2023-08-29,480003726,1,370610.0,SOLDA GARANTIA,1,0.01,,
X,48,2023-08-29,480003726,2,361842.0,LIMPEZA COMPLETA COM AJUSTES,1,19.99,,
X,48,2023-08-29,480003726,3,359448.0,SOLDA CORTESIA,1,0.01,,
,48,2023-08-29,480003725,1,30297.0,LENTE CR 1.74 AR PRONTA - IN,1,930.0,,
,48,2023-08-29,480003725,2,30297.0,LENTE CR 1.74 AR PRONTA - IN,1,930.0,,
,48,2023-08-28,480003724,2,381408.0,LENTE CR 1.56 BLUE AZUL RESIDUAL AZUL PRONTA,1,265.0,,
,48,2023-08-28,480003724,1,381408.0,LENTE CR 1.56 BLUE AZUL RESIDUAL AZUL PRONTA,1,265.0,,
,48,2023-08-28,480003723,2,387697.0,LENTE 161  BLUE UV PRONTA,1,185.0,,
,48,2023-08-28,480003723,1,387697.0,LENTE 161  BLUE UV PRONTA,1,185.0,,
,48,2023-08-28,480003722,1,30399.0,LENTE MULTIFOCAL CR INCOLOR - IN,1,250.0,,
,48,2023-08-28,480003722,2,30399.0,LENTE MULTIFOCAL CR INCOLOR - IN,1,250.0,,
X,48,2023-08-28,480003721,1,10448.0,SOLDA COMUM,1,49.99,,
,48,2023-08-28,480003721,2,10448.0,ARMAÇÃO,1,150.0,,
,48,2023-08-26,480003720,1,361826.0,ARMAÇÃO,1,250.0,,
,48,2023-08-26,480003719,1,361826.0,ARMAÇÃO,1,179.99,,
X,48,2023-08-26,480003718,1,10448.0,SOLDA COMUM,1,49.99,,
,48,2023-08-26,480003718,2,10448.0,ARMAÇÃO,1,250.0,,
X,48,2023-08-26,480003717,1,359204.0,LENTE AMPLUS SENSITY HARD,2,326.7,,
X,48,2023-08-26,480003717,2,359204.0,LENTE AMPLUS SENSITY HARD,2,1203.3,,
,48,2023-08-26,480003717,5,359204.0,LENTE AMPLUS SENSITY HARD,1,765.0,,
X,48,2023-08-26,480003717,3,359204.0,LENTE AMPLUS SENSITY HARD,2,1530.0,,
,48,2023-08-26,480003717,4,359204.0,LENTE AMPLUS SENSITY HARD,1,765.0,,
,48,2023-08-26,480003716,2,359199.0,LENTE AMPLUS 1.50 HARD,1,400.0,,
,48,2023-08-26,480003716,1,359199.0,LENTE AMPLUS 1.50 HARD,1,400.0,,
,48,2023-08-26,480003715,2,30050.0,LENTE CR INCOLOR PRONTA - IN,1,135.0,,
,48,2023-08-26,480003715,1,30050.0,LENTE CR INCOLOR PRONTA - IN,1,135.0,,
,48,2023-08-26,480003714,1,381408.0,LENTE CR 1.56 BLUE AZUL RESIDUAL AZUL PRONTA,1,352.0,,
,48,2023-08-26,480003714,4,381408.0,LENTE CR 1.56 BLUE AZUL RESIDUAL AZUL PRONTA,1,150.0,,
,48,2023-08-26,480003714,3,381408.0,LENTE CR 1.56 BLUE AZUL RESIDUAL AZUL PRONTA,1,352.0,,
,48,2023-08-26,480003714,2,381408.0,LENTE CR 1.56 BLUE AZUL RESIDUAL AZUL PRONTA,1,352.0,,
,48,2023-08-26,480003714,5,384902.0,BELLATIS REC ISA3111 C2,1,202.0,,
,48,2023-08-25,480003713,1,30240.0,LENTE FOTOSSENSIVEL AR PRONTA - CIN,1,520.0,,
,48,2023-08-25,480003713,2,30240.0,LENTE FOTOSSENSIVEL AR PRONTA - CIN,1,520.0,,
,48,2023-08-25,480003712,2,30399.0,LENTE MULTIFOCAL CR INCOLOR - IN,1,125.0,,
,48,2023-08-25,480003712,3,356288.0,LENTE AMPLUS 1.50 CLEAN EXTRA-INC,1,474.5,,
,48,2023-08-25,480003712,1,30399.0,LENTE MULTIFOCAL CR INCOLOR - IN,1,125.0,,
,48,2023-08-25,480003712,4,356288.0,LENTE AMPLUS 1.50 CLEAN EXTRA-INC,1,474.5,,
